ID,ASSET,DEBT,RISKFREE,ASSETVOL,MATURITY,EQUITY,EQUITYVOL
703,429623601666.92096,187205585581.6633,0.028,0.4869056133639812,6.678022233473874,181601314543.65094,0.508236347142687
704,128575768827.84724,67425244088.33601,0.028,0.12495084898346984,8.04805962884651,68420011318.44741,0.15017849146584372
705,309533980677.1222,65952964030.70703,0.028,0.15389525951354682,8.825158102338008,257432309240.86157,0.16355162500509227
706,246239836992.9893,40986939026.29588,0.028,0.1455565007833416,9.678446275960107,214885066925.6638,0.15380649985085212
707,411388028825.07294,135840273943.29945,0.028,0.7848658039351707,3.5106257831933307,189789966468.33786,0.8021237850888947
708,962287224469.338,210450927762.22726,0.028,0.417727620612817,6.964781662586518,657985543623.1337,0.46639215719775423
709,615162289991.2584,158998773570.9536,0.028,0.1641840143080338,1.7631527352903755,463822403213.4989,0.19591500340053522
710,36299062411.5421,26073510572.788097,0.028,0.541732904574837,4.694113640898655,11005511588.199749,0.5579958630835155
711,204068153086.09775,147003423342.0875,0.028,0.5266604956845514,4.628313592254406,62738524467.666695,0.5631005103578923
712,239784712324.16287,21818131289.1976,0.028,0.16914214529568541,7.04747635609416,221873627071.97556,0.17952167291610427
713,822009161832.9094,479081853834.1241,0.028,0.5188725775322204,1.8302243004992518,357844543196.84985,0.7100323558209006
714,940866597345.7194,629902803840.0018,0.028,0.7172828312844982,9.999735315792526,131457766767.22209,0.036551029678266796
715,449809703740.58936,443455550573.66437,0.028,0.25463741171410686,7.206570794018202,85851783323.20953,0.44934726841656736
716,318354053558.0749,266557470832.11688,0.028,0.7392397175005941,7.730005093083666,46798959922.64072,0.07914395087590538
717,834465923681.4253,346479643803.7132,0.028,0.4657834846626847,4.962887022458591,421359152581.05383,0.5349290498506064
718,796523960645.1815,568839616133.8453,0.028,0.6949077207863922,1.533376177342657,276750745843.55994,0.9390312621675716
719,734114851442.3234,488415531659.54114,0.028,0.26064554667624074,8.910906399231393,249154376961.6689,0.3398101235355485
720,564939827784.2192,243855984747.9716,0.028,0.47778540719708595,4.413904460685415,283716231079.7323,0.5558298583326564
721,130558916785.48907,25972062735.806072,0.028,0.5746245379351523,9.854415656211854,56508634732.37811,0.5133314654705015
722,489606418186.2347,244704738009.79022,0.028,0.20117291029399353,9.59430991467677,240655947538.53735,0.24198710746314822
723,337702594499.8069,160515600011.45325,0.028,0.4743815310276024,5.163874933803647,151074161321.9693,0.5378815187961782
724,89246057474.73215,80325403531.55435,0.028,0.564321026626508,3.452300666539241,22743303254.3528,0.6515583967471356
725,490219112182.87067,305982590362.3668,0.028,0.7852124488288829,4.826690137387385,121384616686.03423,0.3954502426278541
726,803167694623.2661,388153165087.6365,0.028,0.19313684946214002,0.8129040955555208,423748560109.1561,0.27625925910366284
727,100434061928.52077,48131607950.55553,0.028,0.3562111344168345,7.205670647276004,45931469026.87404,0.41324215183775304
728,275744315151.8557,249526063530.71988,0.028,0.24261354334763197,7.402960379518309,60537833829.28813,0.41164032531730477
729,238028812021.1485,22061488442.92463,0.028,0.5565288092190451,0.16152769251628776,216066877435.66022,0.6073265950753525
730,29125138620.792435,8020202953.698146,0.028,0.37492161869967944,1.5637962654671687,21418884708.263687,0.4445626893708666
731,760353124147.1631,106921464085.998,0.028,0.3205685009423034,5.571936228855662,661544769721.2927,0.3447448961870475
732,534311308574.8397,462188796321.09155,0.028,0.6094025307606763,2.626964891546893,145808231779.92,0.7560992415889668
733,277911696916.2409,223870140562.5997,0.028,0.565102034951634,9.672735109788633,49776154794.85068,0.17323090969263502
734,187136155230.09442,84295378478.17316,0.028,0.6670733476904004,3.2407436108681256,84011437890.59775,0.7344934708927998
735,127290396081.87642,21374918161.15069,0.028,0.31788554546132974,8.394289662613435,102724731677.14784,0.3425884570229682
736,121611330491.90073,103163484487.7697,0.028,0.34757928859765874,9.970650772033926,28109167928.204506,0.3559462684052776
737,592031817996.6368,8969434021.529669,0.028,0.6882669610152837,9.37162160125404,467718930267.3935,0.8329924867244648
738,46070250152.18959,16393092976.809467,0.028,0.19222449618942822,6.490575026248345,31442142035.008785,0.2162576719119784
739,648900894656.6564,605272998851.9518,0.028,0.5666951408674241,4.685375250465992,148902933502.32755,0.5132864289432154
740,237476087127.7914,5040676501.809188,0.028,0.28425658591318986,4.755420253389123,233063819867.2344,0.28957720417145466
741,251170141203.57666,189708336795.67575,0.028,0.38553726720371895,8.941051203794638,66578150396.61837,0.38248709320643925
742,639653506957.5504,136920513073.06071,0.028,0.5445238427693389,6.734068450113384,369301415659.25507,0.6022624515202664
743,787954041377.9099,248433539207.68567,0.028,0.38525238345750423,2.954196997040932,542055337089.4131,0.44968436871705714
744,234438865859.85095,191279369291.6759,0.028,0.19752282042369906,0.11290511141500882,43766011764.64209,0.6121030600081337
745,166403535884.3816,121274409970.25215,0.028,0.30581932190643313,9.150818220723286,48762421520.33932,0.3720697500745231
746,923955624959.6722,279687280410.12756,0.028,0.30606571737893384,2.3805348294110216,659979241058.5444,0.3622345198846781
747,462897222428.39764,335619699433.8344,0.028,0.15992419556051882,2.986149476689905,146602200954.20837,0.29245007345505175
748,750512788772.0936,234313399835.53983,0.028,0.2045023337635019,7.794249689998692,538123995030.224,0.22336695900650425
749,625182385561.1246,239246676984.80243,0.028,0.46821084950814695,4.2620589292026425,347067076554.0821,0.5446810021569507
750,155588312818.25256,12714793508.081676,0.028,0.23444832670610932,5.79641750655682,144774978840.34744,0.24830005492419158
751,282772918491.2258,213186316219.4171,0.028,0.3813557717696967,4.037339055286566,89558611789.05637,0.5425643689080363
752,676158601978.1731,582031949488.9808,0.028,0.15012875584800883,2.061917478828024,125403024377.09686,0.4269814234960774
753,715008657972.4323,611750502433.9547,0.028,0.5748790434979846,4.354808862014399,182226218933.57346,0.5560095172889878
754,103677549993.61607,81234178655.71725,0.028,0.12205861722252537,0.796194547763693,24197905129.947556,0.30614513715941916
755,9224321042.75578,142390240.91726065,0.028,0.490062553646484,7.333279301103869,9034181043.169886,0.4998676950669633
756,934904749047.6481,806449496660.3096,0.028,0.3506885054511131,4.530201851794873,243550135422.0575,0.5362529611458436
757,687085769545.527,678407681884.0665,0.028,0.7194744397732827,0.7436617266617253,141730640785.2203,1.4666937323735059
758,187072422653.68826,148605018885.6614,0.028,0.2617869194612863,8.233543653089498,50799334705.95412,0.3748155458879227
759,253484792118.65033,110264099027.51453,0.028,0.6488713069636926,3.574351305863187,114418829409.46994,0.7072218282501156
760,21172380875.41477,17971523438.84464,0.028,0.7574454838889372,1.2464367847621471,6035989849.365575,1.0882882984224977
761,907724692963.0881,331109157476.6171,0.028,0.13023008632783611,1.837389314075766,593219302848.022,0.1647529501435339
762,135760947262.79036,24472313597.68681,0.028,0.2564741391574219,7.1351590959393105,113894412283.83107,0.27500037226679497
763,962043501627.182,484050611467.66925,0.028,0.5586180731074367,7.6337312265242865,300012934831.8237,0.4234578757827187
764,953928922240.2639,336703892574.8647,0.028,0.1382807743358635,2.9326754182473183,643762619447.9297,0.16886880834937357
765,797325521096.2277,535940352781.6064,0.028,0.5413028175205393,1.4835418197256907,297036214352.2206,0.8064462613824759
766,559565746935.1376,331667291746.28265,0.028,0.4926165064600355,8.0457883833781,167594432117.95663,0.4090984264208552
767,719566614943.4227,257894932677.18027,0.028,0.7452231018785853,7.740746206697182,185712941825.79413,0.2601853737032786
768,957367821951.8448,882241592221.6434,0.028,0.5927526727635326,6.021159420884118,197139299656.16492,0.3632084522575965
769,864682534451.7233,329313442502.79663,0.028,0.10280414760852097,7.786070151497961,597822969228.4043,0.11300294733953943
770,448325027793.1188,354430225825.037,0.028,0.4895438773312052,6.569248728868643,115288033605.09666,0.4394407321870041
771,819887776961.3939,48923152114.93606,0.028,0.4295999723877062,3.7288647510177597,775002283451.876,0.45044331391970505
772,215601747733.93365,134306688185.39815,0.028,0.5898442290592896,8.253053349352912,51001344486.79785,0.2901024724723938
773,271703099480.4641,190746641051.40918,0.028,0.361524352043307,2.854859021208977,94952319074.97751,0.5532132854322478
774,778231835105.1288,343439088480.1378,0.028,0.6475287592111238,2.4522303252192574,390889272352.9853,0.7644756421116037
775,465246112973.03345,24668835756.937683,0.028,0.7189359356192598,2.4977333695066344,435230869046.2348,0.7584063465059852
776,183486357011.18817,113899882495.47144,0.028,0.572546173963259,0.4858703847816211,72507741028.87881,0.940832088969767
777,876242948450.6085,564091738427.1344,0.028,0.5409281141223992,4.313618316247314,302121499691.89514,0.5926054844391537
778,454163394447.81744,413219878318.50696,0.028,0.5245719720502671,0.5155496902946893,83921995220.53085,1.429737058612915
779,145004607067.42673,77421439934.36221,0.028,0.16818377646624252,0.42355838911836424,68495933873.857635,0.259538079254331
780,545975629624.00775,380411739507.3303,0.028,0.6981352283198929,8.232464523354594,94815375320.20311,0.12208206565378125
781,87122708407.00299,21916757601.176636,0.028,0.165395386721375,1.9153326628623204,66350369942.167145,0.19616196795023425
782,913016982637.2642,844656510594.7288,0.028,0.7873761710153205,3.797718222838418,189487590841.75162,0.43234987489680754
783,46436039663.994064,38473724458.153534,0.028,0.3914823662502468,0.679465806365986,10315852865.175484,0.963187068609062
784,930528828255.2163,765667359238.3479,0.028,0.2662081419528016,0.1570260080964145,169093305470.38074,0.8400104276302001
785,767954493962.8838,169757062331.2757,0.028,0.6160095488318849,8.636953060558348,318674014253.3114,0.527358027726658
786,174820907880.70297,61471678884.34672,0.028,0.6094850461637843,9.741238078996947,50859949572.23056,0.3140352713255116
787,270101988264.80908,66132089259.22233,0.028,0.13466643535254952,7.031501688297492,215727081032.83856,0.1473997377182866
788,983325501888.3793,193736418386.32727,0.028,0.5288789058140141,3.8314329163859857,733640557310.6127,0.5931733779863908
789,820311778588.0491,660405963652.6526,0.028,0.2483785833528129,3.554056396816229,220811243913.49097,0.46419208456915473
790,737627932758.938,443354325191.5402,0.028,0.2342434423076978,4.224044546982795,317138030704.14856,0.3314206818712513
791,297405200957.463,174404563852.21338,0.028,0.3967885320585588,6.401760903219546,112953183502.74603,0.4602996454158268
792,564874470632.3007,378243551152.59186,0.028,0.4621443684962552,4.514880312321015,196379816640.9472,0.5554122748697535
793,95299797334.2021,14866815557.200594,0.028,0.35382569241988293,0.6603662303473933,80705347165.5893,0.40273434531853786
794,352404422969.04,287240426469.55615,0.028,0.6757911433146229,3.445350474776859,94219240040.78627,0.6284957193896553
795,348124431438.59033,116822336345.07875,0.028,0.49461940512110736,4.901111782028929,195877889472.39517,0.5615118398322771
796,441078147832.27985,231448515854.91403,0.028,0.3007520075585677,7.844905930567714,193611967880.07877,0.3618110353240008
797,430971002750.5133,364999870111.3237,0.028,0.7268318636049841,1.7769429698462282,122522546911.77194,0.9256317475420005
798,710856841958.6301,520411877034.0459,0.028,0.3219930661529373,6.148896701168907,225228258011.6404,0.4359145270859157
799,253936564401.67477,54503591603.61239,0.028,0.24286461049518346,6.112041222948273,205783937540.85663,0.2644710388674132
800,114815240732.30492,11491707120.728287,0.028,0.3358151641709797,3.0267678994645584,104249442719.55663,0.36231865719951223
801,410614900297.76715,245965525827.4655,0.028,0.7333609751117224,3.7945881262152845,130012798821.85768,0.6243109049112674
802,709443581614.2615,251600669435.83197,0.028,0.6547224369460168,7.68071680026898,228027843546.35916,0.417151829945374
803,618471877550.9512,319176607524.13074,0.028,0.34471867976089055,7.035927773531955,270941688688.03766,0.4080192797425916
804,775671082444.0858,417900246603.2529,0.028,0.4646256268242672,6.570913356148252,290113057237.9594,0.4866596130816459
805,734101027678.582,158275618713.16782,0.028,0.2856698323915,6.28449526514078,583154803341.1719,0.3109761014155992
806,340355225589.12964,141806035476.02808,0.028,0.7737510790425998,4.385164513064838,121079682694.4995,0.6258876855133826
807,391457188179.3813,8180910826.8232975,0.028,0.35396087891187433,1.6824641837608536,383652734968.1808,0.3611247132926098
808,72037240317.63385,36237701940.44966,0.028,0.4278453167736259,3.7704496118928756,34551479901.0425,0.5293684199433578
809,247433735976.82224,68786324782.88957,0.028,0.6825006087574177,9.476980138269688,70360462814.90196,0.27972078974914877
810,610206497930.4652,413187237404.3252,0.028,0.693639065722054,3.6196831697185394,186475886465.75452,0.63600919646772
811,841708652725.275,447625647093.6361,0.028,0.38442986725030426,3.548986906213076,396198245293.6384,0.49522321073753073
812,697504298010.6561,564730078337.7179,0.028,0.24377421411073003,9.684703417411045,177383243247.6068,0.34892358408097174
813,77170363329.71329,59893556652.29399,0.028,0.5852769307685841,4.121514710849677,21859831972.298195,0.588987048421365
814,437992201098.5724,49125781717.5558,0.028,0.5413543661673825,2.4069507262889323,389062933234.51685,0.5859403020817542
815,783516899527.1376,207044568606.71936,0.028,0.10390792198098799,9.342913985737212,623913163988.8479,0.11037461259439357
816,123821632727.75285,71225512834.52953,0.028,0.3021913667897973,2.8219519021601474,55670524713.225655,0.4268027944594222
817,506729126294.4665,392407063670.6691,0.028,0.17128199315244794,5.633895836801196,141626155760.21225,0.31015483650204717
818,478887560143.8419,34770132020.335976,0.028,0.13783059408623538,9.185909406256679,452002964197.3259,0.14437030656882996
819,97368355334.8946,72043531037.77162,0.028,0.7651797659699695,7.9428034108140455,14446208731.047564,0.06363376838034318
820,349050812889.531,18427768270.145092,0.028,0.16698745990190458,3.8646790175797303,332513029596.70105,0.1748151901259396
821,215951601430.5208,189017851236.787,0.028,0.7301340009813342,6.659600206553817,35495401588.53347,0.14991116713490307
822,824523560588.8136,786433511377.8444,0.028,0.29460620903151646,0.4967253665493957,89647168452.81793,1.3676010989518894
823,376949720313.88293,266044505901.19113,0.028,0.41318330598144715,7.597485509887583,110936261425.9013,0.42686366513944357
824,401715999596.6441,9951616821.52258,0.028,0.21244331578169234,5.912188081400299,393282652266.46204,0.21692547246504645
825,280090507298.9038,248429157229.24658,0.028,0.1864171849832078,3.8790277593264837,55838312746.75353,0.4466421057698833
826,869356955636.8466,499898144977.53326,0.028,0.15901933206812857,6.171427018421172,405354125917.38257,0.211064192610555
827,394229708591.1224,195596679483.82095,0.028,0.23399815289268353,1.645388722659217,206908998793.6038,0.3250154432732307
828,836562649112.7008,220282294726.0414,0.028,0.19664224280214085,5.171298861960854,644219565772.9646,0.22012934065668915
829,325457148240.0478,75371560473.5818,0.028,0.5700268383133646,6.858395233300023,171180379727.895,0.6092777978499304
830,399732877004.3552,137737171379.5,0.028,0.426629867079792,3.0571610302478063,257420860980.60324,0.5025256534889301
831,417075337214.50446,214531802915.37485,0.028,0.5003486306242096,2.5448524318622465,199814668284.04987,0.6353430941671645
832,608811630695.9276,324837724006.09814,0.028,0.3940184306267258,9.051385445626432,219955901558.88315,0.4051610650900298
833,555858939641.9612,512330344821.7333,0.028,0.31517115837274795,1.5425569012665643,103024543925.21643,0.8242888190589304
834,602739891716.2258,535054709214.63727,0.028,0.7242859482670255,7.809730584306715,86534287455.3201,0.07999430918745155
835,168875662688.036,114484422877.74057,0.028,0.6369743653688223,5.5020238062056706,45056445590.47727,0.45127041252156747
836,447352442357.845,380530403372.7862,0.028,0.6167591464400091,9.582024269293402,69347463705.4059,0.1068933685884288
837,473212593275.78314,179502557208.67563,0.028,0.7714568201694757,0.7761316742047837,290718084221.3633,0.9583854192004408
838,820477219874.8667,128024422880.10231,0.028,0.7233821030784392,3.20093046611079,593712671084.9187,0.823686073599976
839,544301820747.4757,143885192207.05344,0.028,0.17442784440767012,4.920213370079434,418656695749.5774,0.19688474235452103
840,325264924840.9461,107894835170.16568,0.028,0.7988195577086169,0.961619424903322,211472024748.99512,0.9574668076458781
841,784937050861.4313,592043107682.1111,0.028,0.7078233921136654,1.3028078903236675,257330826588.06494,1.010002224935244
842,920449678383.6558,793597355278.8967,0.028,0.22741230210791957,4.610285439591812,215263654327.5344,0.44746373804295836
843,493322623630.3257,174082859259.75952,0.028,0.3452321488689959,9.463815140851054,259845824311.69196,0.38290792801506685
844,882517927055.6802,476788590781.35236,0.028,0.3124064615432352,8.919171169739716,356862567014.9068,0.3649542227319209
845,370774659823.8985,12830299189.48921,0.028,0.2542578612169042,9.279851191535183,360847564697.42474,0.26059329474994636
846,952281052248.7432,176363310190.01602,0.028,0.7565336284833309,6.982798167719245,378967853370.2684,0.5815432798688275
847,632764323374.24,27744170878.672813,0.028,0.20229095815565218,7.443173199645489,610239445760.3416,0.20916333144229324
848,102598587441.03139,92992938038.85641,0.028,0.7749043876031956,5.318086210354846,18023928182.89195,0.21944103418699534
849,212761797892.34344,92944612396.63776,0.028,0.20456122376016994,3.5915343987322284,127086408331.86974,0.25443481422125
850,324985743041.13324,270707675187.73917,0.028,0.27977379504518274,1.374572715991419,72981897438.78568,0.6678084467382774
851,728704086520.4471,303091805372.8054,0.028,0.7323251643876324,0.7095440197885493,425151047245.84705,0.9384430787807951
852,963528735990.4225,577251243284.8816,0.028,0.34632561240545245,0.7817154838802861,399261714095.9498,0.5610740450620619
853,531891313322.88574,134493292042.90536,0.028,0.7926102587101572,8.046189002914273,143383097007.57358,0.2473703095543222
854,443499909881.25415,338262722624.3182,0.028,0.5490795190312244,0.5813512896101938,126718804187.56223,1.0882637588382322
855,217826552774.84036,187806485083.1724,0.028,0.15837765777858925,4.952336639950944,45655939895.483505,0.36199775432369163
856,236562804920.60483,139411928419.38034,0.028,0.43323899689186596,0.5673912030912497,99697273663.31383,0.6960699063466946
857,537625477017.218,117883121124.98512,0.028,0.3243005621176185,4.4327393873584,425614111170.4836,0.35927307344969195
858,889404741448.3865,705320783303.5206,0.028,0.11110620666756828,8.918615089342492,207688478748.46973,0.2240807890429515
859,459981559731.6618,121295088625.74556,0.028,0.48580792522944605,0.638481846935138,340811873436.371,0.5851685769499911
860,464191375335.3194,332285206836.6081,0.028,0.12391425284265566,5.986101982205185,152794570158.2617,0.20631470387200246
861,624299573208.2708,271988148960.87375,0.028,0.30950270519692946,5.902899116968772,340526437142.6008,0.36830852748894266
862,884931831423.0581,117737754892.78845,0.028,0.6764467123847316,0.8713877428396054,769598728210.4453,0.749457884011557
863,611508472419.6185,412077895846.44684,0.028,0.7147492358094666,0.6894271131147305,225158584290.0736,1.123928263377142
864,72006608873.20377,69342563479.42061,0.028,0.34147626795150765,9.177093477335776,14687546717.527767,0.3772285301464271
865,447775521143.00287,259792128096.1581,0.028,0.3115698712741878,4.097412402989364,196194297750.32114,0.42044806848169997
866,507196122937.7555,233026756599.61618,0.028,0.738362064976317,9.966338516765873,86469133262.15471,0.057499541349393966
867,869226737416.1233,773370875302.2175,0.028,0.5289373995669218,3.565235400089866,225121829141.2601,0.6433350244197666
868,592539809185.3356,546905596863.60333,0.028,0.6575273885158723,0.37014330722876865,108794058179.32413,1.7759658128413034
869,168103524298.807,53406691396.66729,0.028,0.4167820528808893,8.965078958648293,85167585417.32472,0.4496229292634912
870,512133308145.60815,478770652338.0681,0.028,0.2796826359262567,7.528455721036214,110440532206.7517,0.4289455683421669
871,236011981375.21262,91680102930.01561,0.028,0.5939120881427514,2.8374597020257135,129422972045.76126,0.6960753527764113
872,670200178449.7642,295715813739.5936,0.028,0.7443984759976674,4.024789093319617,252482897902.45258,0.6738692963662039
873,233634744935.84213,36929753287.20817,0.028,0.4158308728622173,4.622302011616422,193845569899.36755,0.4540036002093339
874,381533562389.8911,171834282989.21176,0.028,0.523725115449551,1.0105337140944963,212362224646.69302,0.6924416797620949
875,825743938820.4363,477190172439.6807,0.028,0.1320381293649924,8.378635560241706,381810770878.2562,0.16994164004212192
876,160599772972.8054,151841615111.77405,0.028,0.4061059306111642,9.907878582452053,31350964933.407207,0.3111182383699837
877,152091165829.4978,87371019697.62564,0.028,0.6861685471167068,4.1378627755919535,50395801699.96654,0.6131654253012033
878,57433648478.95454,38923583957.118805,0.028,0.26912254359223164,6.801505211653343,20059628643.322166,0.37060556591182775
879,909363232662.5544,220086115401.4997,0.028,0.6478269437552238,8.717966010914504,330802531922.09674,0.4564552500632699
880,411238080680.6221,266970958571.69183,0.028,0.44316381189709575,7.892604134083024,124186580835.5559,0.42026742743606466
881,101791296881.9947,48230301470.746666,0.028,0.24770420060730627,1.4275360838148028,55376473970.86597,0.3398476434721752
882,462665808096.33276,61869614701.67893,0.028,0.2938778982835668,0.042574296986907546,400869903001.86084,0.33162645508238137
883,944979181784.6129,803897295303.4404,0.028,0.12758099138349474,4.305650311638518,192920244695.33344,0.3139830536992372
884,428982583426.0387,407977853754.5574,0.028,0.23993022102953526,7.165727457333381,85549418133.72485,0.43391825251808186
885,741136794528.5297,630974129599.1866,0.028,0.4858774033019273,0.9629464548448524,179200679266.1374,1.0210113219071468
886,81325189249.47989,45535898711.22941,0.028,0.14711150812110324,4.584551114930244,39803055797.95302,0.19722341579582114
887,57295706387.9765,6883322901.152867,0.028,0.653560998511079,4.318560868555759,43284160456.04015,0.7431522124430613
888,549152069279.609,120018445142.96477,0.028,0.458423405807473,6.991715302409383,354085282555.7389,0.5136799382169744
889,382033793962.00543,208875038349.99792,0.028,0.1764028304277142,4.813345813378079,188737354550.77808,0.23325371373978662
890,15603238598.992958,7485796277.145797,0.028,0.7218236521205552,4.21278678210022,5579901187.546882,0.6363494992554742
891,36283884160.81781,34751194666.42301,0.028,0.4208622607404524,8.308432651638954,7421051608.922579,0.3650556058949957
892,932231116256.5873,803686001707.3074,0.028,0.28828688994812773,5.453496485016718,234236724028.15466,0.4688954129403039
893,89179683173.16077,81451679107.69604,0.028,0.6596707235948035,1.2764214341112368,22463472215.580727,1.078551554899555
894,800017281789.9335,768674588354.0364,0.028,0.3234769321775226,7.755830951021473,169403677115.4715,0.4276707609597279
895,4926495419.055236,4395371472.582814,0.028,0.7682115822500357,3.5290249252948045,1113011232.4690506,0.5183141435615092
896,279541859162.8793,49521185797.38072,0.028,0.34586091586869616,7.916011357119601,218120080604.9778,0.37668465769341897
897,572777307054.815,395333588016.5933,0.028,0.40583995125008243,8.595379755416692,165058455849.9262,0.3967439135573047
898,887722592491.8263,216687406028.29956,0.028,0.4849282941930346,7.888322026746024,490496779474.3263,0.5294631117570121
899,158169818579.3868,34568632913.21427,0.028,0.6566294073364652,3.546404080037448,103571672041.48203,0.7464374605210302
900,612675208025.4576,598186278991.9412,0.028,0.2931203650756604,9.787651078375564,119750765066.1384,0.37677716947326073
901,401095020139.63245,36753747048.07656,0.028,0.7881078245466803,2.5066602501371205,340669001115.4378,0.8707205018852586
902,967956107804.032,399012329331.1641,0.028,0.6007799371015298,5.444274905812296,396232662258.16437,0.5896578312905046
903,295238724363.06885,249172243323.21362,0.028,0.37935830045999597,9.995432640354055,66693231537.188324,0.3416133994878688
904,998449530025.7067,928247852043.2864,0.028,0.26978856779208676,5.780752666508589,216351412912.1255,0.4760387118468807
905,149548695217.22498,11359955121.923315,0.028,0.518235935908009,3.0083745335816596,138407238213.65363,0.5496833715949085
906,234218094676.55444,76320604932.06926,0.028,0.7032951947777506,1.732447439603737,147506898765.31665,0.8267379435761053
907,680226694699.7266,54906626602.2892,0.028,0.4524604851390308,8.821654221259047,559139077347.7592,0.5031931569528092
908,928124277418.6699,546302129959.1496,0.028,0.7695435040934403,9.978009416126644,123359028810.28392,0.01984129624626706
909,303170563291.8193,118989515162.51837,0.028,0.7430320792633769,1.732879411686294,168060226923.80817,0.8826477795557247
910,661787411950.439,454470866443.8003,0.028,0.6534866360016701,7.797246185651531,133789474684.98729,0.2128711492380842
911,115129190139.06718,66759993516.48172,0.028,0.19107839460722192,1.7960503711604932,51403839641.12114,0.2901189620994664
912,617584438485.5015,493139595088.1625,0.028,0.2971447106818496,6.227676187410238,173985210402.93793,0.43378605944042226
913,433943500627.3619,415655060518.03424,0.028,0.7585903549286388,4.031607028944678,87331603151.53891,0.4122888514160265
914,119744497024.78156,90683013867.0623,0.028,0.7161551947497627,9.872411862927605,15591868725.368284,0.03135749272888072
915,477500658727.9859,21360398334.083313,0.028,0.7554628434060897,9.256303263701785,255614049710.1435,0.8210359006407844
916,906697099870.3079,773203884767.4635,0.028,0.5786364736348669,4.641533863860924,226713976030.0931,0.5260260158951252
917,374308162441.3263,245522942525.34375,0.028,0.22884355550370117,0.47409665481386076,132023865934.3017,0.42428577757282865
918,496982735610.3726,91741871532.90956,0.028,0.7973167237010372,1.2874824010895485,394713927080.76904,0.8967862542287681
919,198799194998.9496,182641014359.33182,0.028,0.5913742783323453,3.9375382349676955,47848400768.81468,0.5838201051354953
920,733976761835.5469,611328838080.7477,0.028,0.2382327688912626,4.480468635691934,186276589287.38184,0.4432475319418467
921,425395668704.9989,150907893495.7551,0.028,0.2842927692648231,9.081114277035738,250288895300.6902,0.319371559563886
922,410995971651.8119,236681274.28396335,0.028,0.7941778702649046,6.533023350513912,408765872665.34924,0.7985105839684756
923,243765290441.06497,90390083036.35489,0.028,0.24863074512620936,9.493399293999744,144914743127.3113,0.2791386562703215
924,797105284896.9958,649973704512.3297,0.028,0.3484852204471419,8.836700789218947,201354084653.26575,0.3876217789325594
925,959122523664.0817,123534455919.78262,0.028,0.3342276796135808,3.0465677384685823,845401163971.3649,0.36538324034951225
926,411689277811.67694,2006201519.1521056,0.028,0.21585852611220613,0.6868879861633241,409721292610.08984,0.21689533069546446
927,185046888664.3362,160617179450.02988,0.028,0.6769801915372317,8.560661848292813,27447994115.240334,0.08995184810836392
928,973874161516.8085,113786486951.30244,0.028,0.12053694782767788,8.961864545081335,885339645590.123,0.12814149078664028
929,647961039035.0668,160099057842.7151,0.028,0.6607225605772133,7.917444906741576,246368627822.70764,0.5048565926124191
930,233625029246.6289,47499253036.458694,0.028,0.4851436893447735,0.8569036095409709,187237203658.79144,0.5623408255753864
931,870025441309.4766,238246716812.4117,0.028,0.4916232066711883,8.131235498505108,438963153600.8935,0.5201654832601663
932,419095806557.47675,365699918887.11676,0.028,0.5296705075379377,3.9210464564933676,109504889939.72133,0.6087587794089362
933,181386883792.35477,102169252308.23672,0.028,0.7126190743138054,1.8167859729473403,77376010440.94878,0.8764478126994475
934,214875985845.92877,162090530860.08994,0.028,0.23807213820409176,3.064271150740807,64413557203.16584,0.43164090968445673
935,483796714476.96857,126648933586.83507,0.028,0.29737341448783694,7.61759554749153,345655859691.9143,0.32684633085108766
936,635648723768.0533,371217061656.8894,0.028,0.2427106228139948,6.722974144209249,271046484571.05103,0.3188906929850568
937,454462210282.3855,161978958756.03357,0.028,0.6141078131368684,0.0846516576207715,292866726906.5873,0.8048136433884052
938,107342887484.694,2301917319.5843725,0.028,0.5570186813551383,9.796633977744996,93959197067.2106,0.6234614782510491
939,866891085524.1753,292066461493.46906,0.028,0.6627626464921409,2.3228921212565017,517538160584.1745,0.7725803619940083
940,915531588658.0508,132218433196.58598,0.028,0.6788324708082026,9.842557348574932,354048507811.3667,0.47655811531583353
941,460631216019.24005,225834598163.8058,0.028,0.1417029843442149,3.4000670371093036,254414247339.7452,0.18477717452264442
942,218465187360.23196,625965386.2038058,0.028,0.636776169889458,5.921771473147363,217570145428.23206,0.6393934540839084
943,325689485743.0398,112983651237.32285,0.028,0.27182023738920513,9.478474424619428,195697522080.10754,0.30362057069059745
944,238574989078.9049,216551902230.26654,0.028,0.31594201729666704,9.179259049416173,52710490379.22849,0.383509425633362
945,727576749346.7849,516636383600.41724,0.028,0.27582921733001287,8.325523782135678,229495914306.0733,0.36538025127847773
946,86530254682.20412,52187292650.49071,0.028,0.42022953831687004,3.174474383436246,35888348825.49391,0.5616012103176748
947,116015472858.66411,51465512524.37228,0.028,0.3574618030807043,8.960043297588102,51941848819.707756,0.3958555947215916
948,965232778728.1896,351827503003.04407,0.028,0.600707350468633,2.687212975799599,554927882019.9545,0.7035436155884838
949,500401671782.9289,252801691616.54913,0.028,0.602494971080964,7.3185088613838465,147344420712.29495,0.4042078617336997
950,898619557825.3599,572090948495.1564,0.028,0.6043146001747657,5.892189052060222,254419360287.1604,0.45882852525219875
